MdctStateId,MdctYear,MdctQuarter,MdctStateForm,MdctFormId,MdctForm,MdctFormName,MdctStatusId,MdctStatus,MdctNotApplicable,MdctProgramCode,MdctValidationPercent,MdctStateComments_Type,MdctStateComments_Entry,MdctStatusModifiedBy,MdctStatusDate,MdctLastModifiedBy,MdctLastModified,MdctCreatedBy,MdctCreatedDate
FL,2019,1,FL-2019-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
FL,2019,2,FL-2019-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
FL,2020,2,FL-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
FL,2020,4,FL-2020-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
FL,2021,1,FL-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
FL,2021,2,FL-2021-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
GA,2019,2,GA-2019-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
GA,2021,1,GA-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
HI,2019,2,HI-2019-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
HI,2020,2,HI-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
HI,2020,4,HI-2020-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
HI,2021,2,HI-2021-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
IA,2019,1,IA-2019-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
ID,2019,2,ID-2019-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
ID,2019,4,ID-2019-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
ID,2020,1,ID-2020-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
ID,2020,2,ID-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
IN,2019,1,IN-2019-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
IN,2019,4,IN-2019-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
KS,2020,2,KS-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
KS,2020,3,KS-2020-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
KY,2019,1,KY-2019-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
KY,2019,4,KY-2019-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
AK,2021,1,AK-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
AL,2020,1,AL-2020-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
AL,2020,2,AL-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
AL,2020,4,AL-2020-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
AL,2021,2,AL-2021-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
AR,2019,1,AR-2019-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
AR,2019,2,AR-2019-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
AR,2020,2,AR-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
AR,2020,4,AR-2020-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
AZ,2019,4,AZ-2019-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
CA,2019,3,CA-2019-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
CA,2020,2,CA-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
CA,2021,1,CA-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
CO,2021,2,CO-2021-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
DC,2019,2,DC-2019-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
DC,2019,3,DC-2019-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
DC,2019,4,DC-2019-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
DC,2020,1,DC-2020-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,4,Final Data Certified and Submitted,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
DC,2021,2,DC-2021-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
DE,2019,1,DE-2019-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
DE,2019,2,DE-2019-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
DE,2019,4,DE-2019-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
DE,2020,2,DE-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
DE,2020,3,DE-2020-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
NE,2020,3,NE-2020-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
NE,2021,1,NE-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
NH,2020,2,NH-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
NJ,2019,2,NJ-2019-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
NJ,2021,1,NJ-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
NM,2019,3,NM-2019-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
NM,2021,2,NM-2021-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
NV,2019,4,NV-2019-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
NV,2020,2,NV-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
NY,2021,1,NY-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
OH,2020,3,OH-2020-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
OK,2019,2,OK-2019-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
OK,2020,4,OK-2020-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
OR,2019,1,OR-2019-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
OR,2019,3,OR-2019-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
OR,2020,4,OR-2020-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
OR,2021,1,OR-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
PA,2019,2,PA-2019-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
PA,2020,1,PA-2020-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
PA,2021,1,PA-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
PA,2021,2,PA-2021-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
RI,2019,3,RI-2019-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
RI,2021,2,RI-2021-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
SC,2020,2,SC-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
KY,2020,2,KY-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
KY,2021,1,KY-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
LA,2020,1,LA-2020-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
LA,2020,4,LA-2020-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
MA,2020,3,MA-2020-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
MD,2019,4,MD-2019-4-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
MD,2020,2,MD-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
MD,2021,2,MD-2021-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
ME,2020,1,ME-2020-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
ME,2021,2,ME-2021-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
MI,2019,3,MI-2019-3-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
MI,2020,2,MI-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
MI,2021,1,MI-2021-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
MN,2019,1,MN-2019-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
MN,2020,1,MN-2020-1-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
MN,2020,2,MN-2020-2-64.21E,3,64.21E,Number of Children Served in Medicaid Expansion Program,1,In Progress,FALSE,All,0.03,text_multiline,NULL,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633,Legacy SEDS,2021-06-22T11:29:09.633
